id,latitude,longitude,type,city,district,road_name,speed_limit,direction,source,confidence_score,timestamp,osm_id,last_updated,status
eds_003079,41.0659762,28.786984,OHITS,Istanbul,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.230397,8848560678,2025-06-10T09:37:11.237445,active
eds_003080,40.9777646,28.851501,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.2311969,8873093970,2025-06-10T09:37:11.237447,active
eds_003081,37.6486467,30.5381723,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.2319849,8878502597,2025-06-10T09:37:11.237449,active
eds_003082,37.6477104,30.5358937,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.232758,8878549155,2025-06-10T09:37:11.237451,active
eds_003083,37.5197534,30.5216888,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.2335129,8878553530,2025-06-10T09:37:11.237452,active
eds_003084,37.4769792,30.5651666,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.234303,8878553531,2025-06-10T09:37:11.237454,active
eds_003085,40.9631855,28.8244425,OHITS,Istanbul,Unknown,speed_camera,70,,openstreetmap (merged from 3 sources),1.0,1749539725.235085,8880783943,2025-06-10T09:37:11.237456,active
eds_003086,40.9631625,28.823219,OHITS,Istanbul,Unknown,speed_camera,70,,openstreetmap (merged from 3 sources),1.0,1749539725.235857,8880783944,2025-06-10T09:37:11.237458,active
eds_003087,36.3799192,44.2234688,OHITS,Diger,Unknown,speed_camera,70,,openstreetmap (merged from 3 sources),1.0,1749539725.2366579,8901934481,2025-06-10T09:37:11.237459,active
eds_003088,36.3719838,44.2093898,OHITS,Diger,Unknown,speed_camera,70,,openstreetmap (merged from 4 sources),1.0,1749539725.237468,8901934482,2025-06-10T09:37:11.237461,active
eds_003089,41.0286897,28.9327546,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.238241,8910661207,2025-06-10T09:37:11.237463,active
eds_003091,40.1640708,44.4082024,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 6 sources),1.0,1749539725.239821,8914183954,2025-06-10T09:37:11.237467,active
eds_003093,40.1622091,44.3956878,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 3 sources),1.0,1749539725.2414389,8914197452,2025-06-10T09:37:11.237470,active
eds_003094,40.1620942,44.3934273,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 3 sources),1.0,1749539725.242236,8914197453,2025-06-10T09:37:11.237472,active
eds_003095,40.1742076,43.9525981,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.243037,8914242440,2025-06-10T09:37:11.237474,active
eds_003096,40.165631,44.2529034,OHITS,Diger,Unknown,speed_camera,90,,openstreetmap (merged from 3 sources),1.0,1749539725.243836,8914270713,2025-06-10T09:37:11.237476,active
eds_003097,40.1651411,44.250745,OHITS,Diger,Unknown,speed_camera,90,,openstreetmap (merged from 3 sources),1.0,1749539725.244642,8914270714,2025-06-10T09:37:11.237477,active
eds_003098,40.1601643,44.2217362,OHITS,Diger,Unknown,speed_camera,90,,openstreetmap (merged from 3 sources),1.0,1749539725.245452,8914339607,2025-06-10T09:37:11.237479,active
eds_003099,40.1596222,44.2194227,OHITS,Diger,Unknown,speed_camera,90,,openstreetmap (merged from 3 sources),1.0,1749539725.246249,8914339608,2025-06-10T09:37:11.237481,active
eds_003100,40.1431144,44.1099402,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 6 sources),1.0,1749539725.2470589,8914436528,2025-06-10T09:37:11.237483,active
eds_003102,40.5808108,44.6769413,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.248676,8914600252,2025-06-10T09:37:11.237487,active
eds_003103,40.6162458,27.1210414,OHITS,Diger,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.249493,8929526457,2025-06-10T09:37:11.237488,active
eds_003105,40.8521366,25.8283382,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.251088,9044795574,2025-06-10T09:37:11.237492,active
eds_003106,36.3494606,44.1792154,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 3 sources),1.0,1749539725.251897,9065711742,2025-06-10T09:37:11.237494,active
eds_003108,40.1427262,44.1159573,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 3 sources),1.0,1749539725.2535172,9084238470,2025-06-10T09:37:11.237497,active
eds_003110,40.1648802,44.3610769,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 3 sources),1.0,1749539725.255115,9084334122,2025-06-10T09:37:11.237501,active
eds_003112,41.0097702,28.798272,OHITS,Istanbul,Unknown,speed_camera,20,,openstreetmap (merged from 3 sources),1.0,1749539725.256688,9152385528,2025-06-10T09:37:11.237505,active
eds_003113,40.8869993,26.1571804,OHITS,Diger,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.257505,9163117843,2025-06-10T09:37:11.237507,active
eds_003114,36.1411952,44.0375614,OHITS,Diger,Unknown,speed_camera,110,,openstreetmap (merged from 6 sources),1.0,1749539725.2583082,9186339193,2025-06-10T09:37:11.237508,active
eds_003116,36.1401384,44.0206889,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 6 sources),1.0,1749539725.2599192,9186339195,2025-06-10T09:37:11.237512,active
eds_003118,36.1614349,43.9941116,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 6 sources),1.0,1749539725.2615218,9186339197,2025-06-10T09:37:11.237516,active
eds_003120,36.1743007,44.0060625,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 3 sources),1.0,1749539725.263154,9196904969,2025-06-10T09:37:11.237519,active
eds_003121,41.6383877,43.0014204,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.263953,9279192372,2025-06-10T09:37:11.237521,active
eds_003122,36.1764932,44.0192768,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 3 sources),1.0,1749539725.264755,9350096924,2025-06-10T09:37:11.237523,active
eds_003123,41.0723748,28.8545836,OHITS,Istanbul,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.2655518,9351461217,2025-06-10T09:37:11.237525,active
eds_003124,37.0428102,42.6468443,OHITS,Diger,Unknown,speed_camera,20,,openstreetmap (merged from 16 sources),1.0,1749539725.26636,9385386829,2025-06-10T09:37:11.237527,active
eds_003125,40.7756182,29.9809155,OHITS,Sakarya,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.267138,9396868397,2025-06-10T09:37:11.237528,active
eds_003126,36.382052,44.2280554,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 3 sources),1.0,1749539725.267953,9437741953,2025-06-10T09:37:11.237530,active
eds_003127,36.385249,44.2324536,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 3 sources),1.0,1749539725.2687628,9437741954,2025-06-10T09:37:11.237532,active
eds_003128,36.3671066,44.1986957,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 3 sources),1.0,1749539725.269579,9437741955,2025-06-10T09:37:11.237534,active
eds_003129,36.3503397,44.1799296,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 3 sources),1.0,1749539725.2703822,9437741956,2025-06-10T09:37:11.237536,active
eds_003139,40.7856216,29.9462004,OHITS,Sakarya,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.271945,9554133842,2025-06-10T09:37:11.237559,active
eds_003141,40.7103252,29.8386364,OHITS,Sakarya,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.273498,9634383755,2025-06-10T09:37:11.237563,active
eds_003143,40.7592123,29.9657515,OHITS,Sakarya,Unknown,speed_camera,70,,openstreetmap (merged from 6 sources),1.0,1749539725.275051,9661676782,2025-06-10T09:37:11.237566,active
eds_003145,40.7402217,29.9949588,OHITS,Sakarya,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.276586,9677806254,2025-06-10T09:37:11.237570,active
eds_003146,40.7618326,29.8709401,OHITS,Sakarya,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.277358,9688853449,2025-06-10T09:37:11.237572,active
eds_003148,38.7328207,29.7434892,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.278917,9690047733,2025-06-10T09:37:11.237575,active
eds_003149,38.739782,29.7529292,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.2796988,9690047734,2025-06-10T09:37:11.237577,active
eds_003151,37.7555629,29.1061596,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.281261,9747786893,2025-06-10T09:37:11.237580,active
eds_003153,36.8687818,28.2719054,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.282838,9747839044,2025-06-10T09:37:11.237584,active
eds_003155,37.4157414,28.8348684,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.284437,9747858178,2025-06-10T09:37:11.237587,active
eds_003157,37.0198311,30.5082407,OHITS,Antalya,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.286007,9747862901,2025-06-10T09:37:11.237590,active
eds_003159,37.5587803,29.0581316,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.287581,9747915857,2025-06-10T09:37:11.237594,active
eds_003162,37.7937201,29.1025392,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.289958,9747920125,2025-06-10T09:37:11.237599,active
eds_003164,37.5477378,29.2951522,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.2915251,9747923232,2025-06-10T09:37:11.237602,active
eds_003166,37.8916135,29.1291934,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.293078,9747925483,2025-06-10T09:37:11.237606,active
eds_003168,37.5747069,29.0848559,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.294636,9747929195,2025-06-10T09:37:11.237609,active
eds_003170,36.9944293,28.2981455,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.296227,9747939727,2025-06-10T09:37:11.237612,active
eds_003172,37.4593113,28.8714153,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.297812,9747940231,2025-06-10T09:37:11.237616,active
eds_003174,36.1557722,44.0037984,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.299407,9767066855,2025-06-10T09:37:11.237619,active
eds_003175,40.7915582,29.9812589,OHITS,Sakarya,Unknown,speed_camera,80,,openstreetmap (merged from 12 sources),1.0,1749539725.300172,9791055171,2025-06-10T09:37:11.237621,active
eds_003177,36.8036178,28.1045854,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.301758,9796234891,2025-06-10T09:37:11.237625,active
eds_003178,36.7673485,27.7984751,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.302565,9796234892,2025-06-10T09:37:11.237627,active
eds_003179,36.7542079,27.6661754,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.303363,9796234893,2025-06-10T09:37:11.237628,active
eds_003180,36.7499049,27.6570837,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.3041651,9796234894,2025-06-10T09:37:11.237630,active
eds_003181,38.7435063,43.3498896,OHITS,Van,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.30497,9798211614,2025-06-10T09:37:11.237632,active
eds_003183,40.027322,32.882361,OHITS,Ankara,Unknown,speed_camera,130,,openstreetmap (merged from 3 sources),1.0,1749539725.306556,9811720877,2025-06-10T09:37:11.237635,active
eds_003184,40.0287542,32.8580138,OHITS,Ankara,Unknown,speed_camera,130,,openstreetmap (merged from 3 sources),1.0,1749539725.307349,9811720878,2025-06-10T09:37:11.237637,active
eds_003185,40.0312068,32.8671399,OHITS,Ankara,Unknown,speed_camera,120,,openstreetmap (merged from 3 sources),1.0,1749539725.308156,9811720879,2025-06-10T09:37:11.237639,active
eds_003186,41.2491212,28.7389089,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.308952,9815680621,2025-06-10T09:37:11.237641,active
eds_003193,36.1189697,44.0234463,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.3106098,9868003771,2025-06-10T09:37:11.237655,active
eds_003195,40.7102734,30.1376233,OHITS,Sakarya,Unknown,speed_camera,130,,openstreetmap (merged from 6 sources),1.0,1749539725.3121972,9891141502,2025-06-10T09:37:11.237659,active
eds_003197,40.9987899,27.5141984,OHITS,Diger,Unknown,speed_camera,110,,openstreetmap (merged from 6 sources),1.0,1749539725.313759,9892526677,2025-06-10T09:37:11.237662,active
eds_003200,36.8469168,42.996002,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.316127,9905451078,2025-06-10T09:37:11.237674,active
eds_003202,36.846808,43.0266602,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.317727,9905501620,2025-06-10T09:37:11.237678,active
eds_003205,40.7609001,29.9201321,OHITS,Sakarya,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.3201149,9915844305,2025-06-10T09:37:11.237683,active
eds_003208,41.0571225,28.9603839,OHITS,Istanbul,Unknown,speed_camera,30,,openstreetmap (merged from 3 sources),1.0,1749539725.322453,9920028223,2025-06-10T09:37:11.237692,active
eds_003209,41.094397,28.9628173,OHITS,Istanbul,Unknown,speed_camera,90,,openstreetmap (merged from 6 sources),1.0,1749539725.323223,9920028224,2025-06-10T09:37:11.237694,active
eds_003210,41.0560828,28.9622265,OHITS,Istanbul,Unknown,speed_camera,30,,openstreetmap (merged from 4 sources),1.0,1749539725.3240142,9921259670,2025-06-10T09:37:11.237696,active
eds_003213,41.0512983,28.9494862,OHITS,Istanbul,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.326373,9933287592,2025-06-10T09:37:11.237702,active
eds_003215,37.0597886,28.3305035,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.3279512,9937799163,2025-06-10T09:37:11.237705,active
eds_003216,37.3071419,28.0455545,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.328752,9937855720,2025-06-10T09:37:11.237707,active
eds_003218,36.0408838,44.0367734,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.330369,9945284167,2025-06-10T09:37:11.237710,active
eds_003219,40.9954591,27.5769148,OHITS,Diger,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.3311539,9955860974,2025-06-10T09:37:11.237712,active
eds_003221,36.8582969,28.7603093,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.331936,9976115764,2025-06-10T09:37:11.237716,active
eds_003223,37.09962,28.3840673,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.333527,9976119195,2025-06-10T09:37:11.237719,active
eds_003225,37.9524572,29.1085402,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.3351,9976129621,2025-06-10T09:37:11.237723,active
eds_003226,37.8314095,29.1247788,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.335894,9976132812,2025-06-10T09:37:11.237725,active
eds_003228,37.4620182,28.8791956,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.337464,9976144745,2025-06-10T09:37:11.237728,active
eds_003230,36.8172546,28.8007672,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.339038,9976155272,2025-06-10T09:37:11.237731,active
eds_003232,36.8080478,28.8108164,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.3406029,9976166308,2025-06-10T09:37:11.237735,active
eds_003235,40.1000161,43.9519408,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.3429918,10008910036,2025-06-10T09:37:11.237740,active
eds_003236,40.1317786,44.0095201,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.34379,10008948394,2025-06-10T09:37:11.237742,active
eds_003237,41.250567,28.7632707,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.344573,10012781718,2025-06-10T09:37:11.237743,active
eds_003239,41.0754267,28.8385706,OHITS,Istanbul,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.346116,10053021758,2025-06-10T09:37:11.237747,active
eds_003241,40.9429152,40.0518592,OHITS,Trabzon,Unknown,speed_camera,,,openstreetmap (merged from 4 sources),1.0,1749539725.347706,10056586874,2025-06-10T09:37:11.237752,active
eds_003243,41.4943875,41.5316002,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.3493,10057276860,2025-06-10T09:37:11.237755,active
eds_003245,41.0096766,28.6258658,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.35088,10059464842,2025-06-10T09:37:11.237758,active
eds_003246,41.0144681,28.9548363,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.351666,10080802306,2025-06-10T09:37:11.237760,active
eds_003247,41.2122046,36.6812394,OHITS,Samsun,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.352468,10090592901,2025-06-10T09:37:11.237762,active
eds_003249,40.6482531,35.7892836,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.354056,10092386368,2025-06-10T09:37:11.237765,active
eds_003250,40.6130385,35.8130735,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.354845,10102334525,2025-06-10T09:37:11.237767,active
eds_003252,40.9276189,35.8976938,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.356423,10114109826,2025-06-10T09:37:11.237770,active
eds_003253,39.943357,33.2941445,OHITS,Ankara,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.357203,10119157398,2025-06-10T09:37:11.237772,active
eds_003255,39.8832628,33.4358402,OHITS,Ankara,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.358787,10119704797,2025-06-10T09:37:11.237775,active
eds_003257,39.8411266,33.4783206,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.360398,10119705323,2025-06-10T09:37:11.237780,active
eds_003259,41.0898686,28.8857458,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.3619862,10125159241,2025-06-10T09:37:11.237783,active
eds_003260,41.088643,28.8750859,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.362756,10132472518,2025-06-10T09:37:11.237786,active
eds_003261,36.9733458,28.6865083,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.363534,10140079160,2025-06-10T09:37:11.237788,active
eds_003263,41.6462976,41.6492537,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.365113,10179038077,2025-06-10T09:37:11.237792,active
eds_003264,36.6383169,29.3898282,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.365898,10179199284,2025-06-10T09:37:11.237794,active
eds_003267,41.0884994,28.9076293,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.368225,10195641958,2025-06-10T09:37:11.237799,active
eds_003269,41.0018913,28.9488835,OHITS,Istanbul,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.369789,10200383244,2025-06-10T09:37:11.237803,active
eds_003270,41.0855607,28.9041055,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.3705668,10210720352,2025-06-10T09:37:11.237805,active
eds_003271,41.0879253,28.8712491,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.371347,10210720353,2025-06-10T09:37:11.237807,active
eds_003272,41.0635696,28.9420272,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.372139,10215152499,2025-06-10T09:37:11.237808,active
eds_003273,40.9912082,29.0222876,OHITS,Istanbul,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.3729138,10228014585,2025-06-10T09:37:11.237811,active
eds_003274,41.0581462,28.892625,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.373698,10239665912,2025-06-10T09:37:11.237813,active
eds_003275,41.0238105,29.0527398,OHITS,Istanbul,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.374488,10242401711,2025-06-10T09:37:11.237815,active
eds_003276,41.0166343,29.0298674,OHITS,Istanbul,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.375264,10242407723,2025-06-10T09:37:11.237816,active
eds_003277,41.0034714,29.0220314,OHITS,Istanbul,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.376044,10242419116,2025-06-10T09:37:11.237818,active
eds_003278,41.0194891,28.9585856,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.3768198,10254030778,2025-06-10T09:37:11.237820,active
eds_003279,41.0220529,29.0620161,OHITS,Istanbul,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.377611,10270999401,2025-06-10T09:37:11.237822,active
eds_003280,41.0244659,29.0981145,OHITS,Istanbul,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.378392,10271026339,2025-06-10T09:37:11.237823,active
eds_003281,41.0222287,29.060616,OHITS,Istanbul,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.379151,10271037407,2025-06-10T09:37:11.237825,active
eds_003282,41.1106027,29.0492422,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.3799412,10271367185,2025-06-10T09:37:11.237827,active
eds_003283,41.1107339,29.0480044,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.3807192,10271367192,2025-06-10T09:37:11.237829,active
eds_003284,41.0674359,28.8372478,OHITS,Istanbul,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.3815281,10286639784,2025-06-10T09:37:11.237831,active
eds_003286,38.3652293,27.1370344,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.383141,10315617899,2025-06-10T09:37:11.237841,active
eds_003288,38.4674727,27.1172434,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 12 sources),1.0,1749539725.384741,10315628539,2025-06-10T09:37:11.237844,active
eds_003290,38.4183725,27.1546231,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.386333,10315632599,2025-06-10T09:37:11.237848,active
eds_003292,38.3827113,27.1348595,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.387944,10315637017,2025-06-10T09:37:11.237851,active
eds_003294,38.3953455,27.1368301,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.3895621,10315640139,2025-06-10T09:37:11.237854,active
eds_003296,38.4475205,27.1714918,OHITS,Izmir,Unknown,speed_camera,82,,openstreetmap (merged from 6 sources),1.0,1749539725.391155,10315650708,2025-06-10T09:37:11.237858,active
eds_003297,38.424312,27.1462165,OHITS,Izmir,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.3919501,10315652622,2025-06-10T09:37:11.237859,active
eds_003299,38.429208,27.1556968,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.393549,10315653661,2025-06-10T09:37:11.237864,active
eds_003301,37.8515185,27.7414871,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.3951302,10315653680,2025-06-10T09:37:11.237868,active
eds_003305,38.435944,27.3999518,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.3983512,10315657891,2025-06-10T09:37:11.237875,active
eds_003306,38.3394948,27.1333503,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.399143,10315659606,2025-06-10T09:37:11.237876,active
eds_003308,38.4632412,27.163296,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 9 sources),1.0,1749539725.400741,10315673205,2025-06-10T09:37:11.237884,active
eds_003312,38.400793,27.0767799,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.4039738,10315686651,2025-06-10T09:37:11.237890,active
eds_003314,37.1819832,28.4443835,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.405577,10315697491,2025-06-10T09:37:11.237894,active
eds_003316,38.4469509,27.2903169,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.407179,10315708939,2025-06-10T09:37:11.237897,active
eds_003318,38.190427,27.3587867,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.4087849,10315710167,2025-06-10T09:37:11.237901,active
eds_003320,37.9329086,27.3620157,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.410388,10315711081,2025-06-10T09:37:11.237904,active
eds_003322,37.9219179,27.3626251,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.411989,10315716933,2025-06-10T09:37:11.237907,active
eds_003324,38.4234425,27.4307648,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.413596,10315722156,2025-06-10T09:37:11.237911,active
eds_003326,37.7951444,27.8393528,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.415183,10315784602,2025-06-10T09:37:11.237914,active
eds_003328,37.1575424,28.363055,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.416787,10315793807,2025-06-10T09:37:11.237918,active
eds_003330,37.8564611,27.7086182,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.418365,10315807192,2025-06-10T09:37:11.237921,active
eds_003332,37.048934,27.4455602,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.419959,10315807636,2025-06-10T09:37:11.237924,active
